Date,day,month,year,Customer Age,Customer Gender,data_country,State_encoded,pro_cat_encoded,Sub_Category_encoded,Quantity,Unit Cost,Unit Price,Cost,Revenue,profit
2016-01-03,3,1,2016,43.0,0,,22,3,16,2.0,358.5,472.5,717.0,945.0,228.0
2016-01-03,3,1,2016,32.0,0,,24,3,16,1.0,5.0,6.0,5.0,6.0,1.0
2016-01-03,3,1,2016,52.0,1,,25,2,14,1.0,2295.0,2350.0,2295.0,2350.0,55.0
2016-01-03,3,1,2016,32.0,0,,24,3,15,2.0,157.5,195.5,315.0,391.0,76.0
2016-01-03,3,1,2016,34.0,1,,25,1,10,2.0,13.5,17.0,27.0,34.0,7.0
2016-01-03,3,1,2016,34.0,1,,25,3,16,1.0,70.0,93.0,70.0,93.0,23.0
2016-01-03,3,1,2016,64.0,1,,24,3,8,2.0,71.5,86.5,143.0,173.0,30.0
2016-01-03,3,1,2016,27.0,0,,24,3,16,1.0,45.0,55.0,45.0,55.0,10.0
2016-01-04,4,1,2016,35.0,0,,25,3,16,2.0,122.5,158.5,245.0,317.0,72.0
2016-01-04,4,1,2016,35.0,0,,25,3,16,2.0,297.5,391.5,595.0,783.0,188.0
2016-01-04,4,1,2016,28.0,1,,25,3,16,1.0,120.0,168.0,120.0,168.0,48.0
2016-01-04,4,1,2016,28.0,1,,25,3,16,3.0,7.0,9.0,21.0,27.0,6.0
2016-01-04,4,1,2016,35.0,0,,25,3,16,3.0,9.0,11.0,27.0,33.0,6.0
2016-01-05,5,1,2016,32.0,1,,22,3,16,1.0,69.0,92.0,69.0,92.0,23.0
2016-01-05,5,1,2016,61.0,0,,22,3,15,1.0,665.0,806.0,665.0,806.0,141.0
2016-01-05,5,1,2016,61.0,0,,22,3,7,3.0,66.0,80.0,198.0,240.0,42.0
2016-01-05,5,1,2016,61.0,0,,22,2,14,1.0,2295.0,2202.0,2295.0,2202.0,-93.0
2016-01-05,5,1,2016,28.0,1,,23,3,7,2.0,176.0,229.0,352.0,458.0,106.0
2016-01-05,5,1,2016,52.0,1,,24,2,14,2.0,1160.0,1337.0,2320.0,2674.0,354.0
2016-01-05,5,1,2016,32.0,1,,22,3,16,3.0,193.33,271.333333,580.0,814.0,234.0
2016-01-05,5,1,2016,52.0,1,,24,3,7,1.0,396.0,437.0,396.0,437.0,41.0
2016-01-05,5,1,2016,27.0,0,,24,3,8,3.0,21.33,28.0,64.0,84.0,20.0
2016-01-05,5,1,2016,27.0,0,,24,3,16,2.0,31.0,39.5,62.0,79.0,17.0
2016-01-06,6,1,2016,39.0,0,,25,1,6,2.0,134.5,155.0,269.0,310.0,41.0
2016-01-06,6,1,2016,53.0,0,,25,1,12,1.0,1350.0,1519.0,1350.0,1519.0,169.0
2016-01-06,6,1,2016,42.0,1,,23,1,1,1.0,54.0,69.0,54.0,69.0,15.0
2016-01-06,6,1,2016,39.0,0,,25,3,15,2.0,507.5,642.5,1015.0,1285.0,270.0
2016-01-06,6,1,2016,22.0,1,,24,3,16,3.0,32.67,43.0,98.0,129.0,31.0
2016-01-06,6,1,2016,36.0,0,,23,2,9,3.0,247.33,247.666667,742.0,743.0,1.0
2016-01-07,7,1,2016,26.0,1,,25,1,12,1.0,500.0,679.0,500.0,679.0,179.0
2016-01-07,7,1,2016,28.0,1,,23,3,7,1.0,506.0,590.0,506.0,590.0,84.0
2016-01-07,7,1,2016,45.0,1,,24,2,11,1.0,2443.0,2954.0,2443.0,2954.0,511.0
2016-01-07,7,1,2016,44.0,0,,25,1,6,2.0,208.0,260.0,416.0,520.0,104.0
2016-01-07,7,1,2016,27.0,1,,22,1,10,2.0,76.5,80.0,153.0,160.0,7.0
2016-01-08,8,1,2016,54.0,0,,24,3,16,3.0,58.33,73.333333,175.0,220.0,45.0
2016-01-08,8,1,2016,32.0,1,,25,1,6,1.0,196.0,284.0,196.0,284.0,88.0
2016-01-08,8,1,2016,28.0,0,,19,1,6,2.0,318.5,504.0,637.0,1008.0,371.0
2016-01-08,8,1,2016,54.0,0,,24,3,16,3.0,13.0,17.0,39.0,51.0,12.0
2016-01-08,8,1,2016,35.0,1,,19,3,15,2.0,350.0,505.5,700.0,1011.0,311.0
2016-01-08,8,1,2016,36.0,1,,15,2,14,1.0,2295.0,3098.0,2295.0,3098.0,803.0
2016-01-08,8,1,2016,28.0,0,,15,2,14,1.0,2320.0,1718.0,2320.0,1718.0,-602.0
2016-01-09,9,1,2016,31.0,1,,23,3,15,3.0,326.67,407.333333,980.0,1222.0,242.0
2016-01-09,9,1,2016,43.0,0,,21,1,12,3.0,83.33,117.333333,250.0,352.0,102.0
2016-01-09,9,1,2016,62.0,0,,22,2,14,2.0,1160.0,1131.0,2320.0,2262.0,-58.0
2016-01-09,9,1,2016,47.0,1,,24,3,8,3.0,58.33,73.333333,175.0,220.0,45.0
2016-01-10,10,1,2016,32.0,0,,24,2,11,2.0,270.0,310.0,540.0,620.0,80.0
2016-01-10,10,1,2016,41.0,0,,18,2,14,2.0,1160.0,1303.0,2320.0,2606.0,286.0
2016-01-10,10,1,2016,41.0,0,,18,3,13,2.0,140.0,226.5,280.0,453.0,173.0
2016-01-10,10,1,2016,41.0,0,,18,3,13,3.0,26.67,38.333333,80.0,115.0,35.0
2016-01-10,10,1,2016,41.0,0,,18,3,15,1.0,595.0,881.0,595.0,881.0,286.0
2016-01-10,10,1,2016,43.0,0,,22,3,16,3.0,11.67,15.333333,35.0,46.0,11.0
2016-01-10,10,1,2016,43.0,0,,22,3,16,1.0,840.0,1108.0,840.0,1108.0,268.0
2016-01-10,10,1,2016,38.0,1,,24,3,16,3.0,14.67,16.666667,44.0,50.0,6.0
2016-01-10,10,1,2016,31.0,0,,19,1,10,3.0,6.0,8.0,18.0,24.0,6.0
2016-01-10,10,1,2016,38.0,1,,24,3,8,2.0,8.0,10.0,16.0,20.0,4.0
2016-01-10,10,1,2016,32.0,0,,24,3,15,1.0,245.0,332.0,245.0,332.0,87.0
2016-01-10,10,1,2016,56.0,0,,11,3,15,3.0,93.33,129.0,280.0,387.0,107.0
2016-01-10,10,1,2016,34.0,1,,25,3,16,1.0,650.0,805.0,650.0,805.0,155.0
2016-01-10,10,1,2016,34.0,1,,25,3,16,1.0,52.0,68.0,52.0,68.0,16.0
2016-01-11,11,1,2016,18.0,0,,24,1,12,2.0,100.0,112.0,200.0,224.0,24.0
2016-01-11,11,1,2016,33.0,0,,25,1,12,3.0,100.0,110.0,300.0,330.0,30.0
2016-01-11,11,1,2016,37.0,0,,18,3,7,2.0,11.0,17.0,22.0,34.0,12.0
2016-01-11,11,1,2016,37.0,0,,18,1,4,3.0,106.0,165.666667,318.0,497.0,179.0
2016-01-11,11,1,2016,40.0,1,,15,2,11,3.0,567.0,790.0,1701.0,2370.0,669.0
2016-01-11,11,1,2016,34.0,1,,25,3,16,1.0,145.0,173.0,145.0,173.0,28.0
2016-01-11,11,1,2016,40.0,1,,15,3,15,2.0,192.5,199.0,385.0,398.0,13.0
2016-01-11,11,1,2016,20.0,1,,21,3,15,3.0,163.33,243.0,490.0,729.0,239.0
2016-01-11,11,1,2016,34.0,1,,25,3,15,3.0,338.33,449.666667,1015.0,1349.0,334.0
2016-01-11,11,1,2016,34.0,1,,25,3,16,1.0,700.0,879.0,700.0,879.0,179.0
2016-01-12,12,1,2016,28.0,1,,25,3,15,1.0,35.0,44.0,35.0,44.0,9.0
2016-01-12,12,1,2016,28.0,1,,25,3,7,1.0,308.0,369.0,308.0,369.0,61.0
2016-01-12,12,1,2016,28.0,1,,25,3,15,2.0,192.5,240.5,385.0,481.0,96.0
2016-01-12,12,1,2016,28.0,1,,25,3,7,1.0,571.0,816.0,571.0,816.0,245.0
2016-01-12,12,1,2016,38.0,1,,23,3,13,1.0,10.0,13.0,10.0,13.0,3.0
2016-01-12,12,1,2016,38.0,1,,23,3,8,3.0,47.67,56.666667,143.0,170.0,27.0
2016-01-13,13,1,2016,35.0,1,,4,3,15,2.0,385.0,414.0,770.0,828.0,58.0
2016-01-13,13,1,2016,35.0,1,,4,3,13,3.0,48.0,49.666667,144.0,149.0,5.0
2016-01-13,13,1,2016,35.0,1,,4,3,13,1.0,75.0,90.0,75.0,90.0,15.0
2016-01-13,13,1,2016,38.0,1,,24,3,8,2.0,24.0,27.0,48.0,54.0,6.0
2016-01-13,13,1,2016,28.0,1,,25,3,7,3.0,51.33,60.0,154.0,180.0,26.0
2016-01-14,14,1,2016,59.0,0,,25,3,16,3.0,282.67,368.666667,848.0,1106.0,258.0
2016-01-14,14,1,2016,18.0,0,,24,1,12,3.0,54.0,65.333333,162.0,196.0,34.0
2016-01-14,14,1,2016,58.0,0,,25,2,14,3.0,180.0,189.666667,540.0,569.0,29.0
2016-01-14,14,1,2016,34.0,1,,24,3,16,2.0,65.0,89.5,130.0,179.0,49.0
2016-01-14,14,1,2016,24.0,1,,21,3,15,1.0,210.0,292.0,210.0,292.0,82.0
2016-01-14,14,1,2016,59.0,0,,25,3,16,3.0,13.33,15.666667,40.0,47.0,7.0
2016-01-14,14,1,2016,59.0,0,,25,3,16,2.0,2.5,3.0,5.0,6.0,1.0
2016-01-14,14,1,2016,34.0,1,,24,3,16,1.0,300.0,353.0,300.0,353.0,53.0
2016-01-14,14,1,2016,29.0,1,,19,1,12,2.0,783.0,886.0,1566.0,1772.0,206.0
2016-01-14,14,1,2016,56.0,0,,21,3,15,3.0,151.67,227.333333,455.0,682.0,227.0
2016-01-14,14,1,2016,18.0,0,,24,3,7,2.0,44.0,50.0,88.0,100.0,12.0
2016-01-14,14,1,2016,47.0,0,,24,3,7,3.0,88.0,116.666667,264.0,350.0,86.0
2016-01-15,15,1,2016,39.0,0,,11,3,13,1.0,30.0,48.0,30.0,48.0,18.0
2016-01-15,15,1,2016,39.0,0,,11,3,13,1.0,261.0,433.0,261.0,433.0,172.0
2016-01-15,15,1,2016,42.0,1,,20,3,13,3.0,23.33,33.0,70.0,99.0,29.0
2016-01-15,15,1,2016,42.0,1,,20,1,6,3.0,228.67,290.0,686.0,870.0,184.0
2016-01-15,15,1,2016,42.0,1,,20,3,13,3.0,45.0,67.0,135.0,201.0,66.0
2016-01-15,15,1,2016,53.0,1,,25,3,13,3.0,26.67,33.666667,80.0,101.0,21.0
2016-01-15,15,1,2016,27.0,1,,23,2,9,3.0,794.67,932.666667,2384.0,2798.0,414.0
2016-01-16,16,1,2016,23.0,1,,9,2,14,2.0,1147.5,1152.0,2295.0,2304.0,9.0
2016-01-16,16,1,2016,23.0,1,,9,3,15,3.0,128.33,186.666667,385.0,560.0,175.0
2016-01-16,16,1,2016,42.0,1,,18,3,13,2.0,150.0,231.0,300.0,462.0,162.0
2016-01-16,16,1,2016,28.0,1,,25,3,15,3.0,81.67,99.333333,245.0,298.0,53.0
2016-01-16,16,1,2016,44.0,1,,24,3,16,3.0,3.0,3.333333,9.0,10.0,1.0
2016-01-16,16,1,2016,42.0,1,,18,3,13,3.0,16.67,26.333333,50.0,79.0,29.0
2016-01-16,16,1,2016,64.0,1,,25,3,16,3.0,105.0,134.0,315.0,402.0,87.0
2016-01-16,16,1,2016,42.0,1,,18,2,14,1.0,2320.0,3070.0,2320.0,3070.0,750.0
2016-01-17,17,1,2016,27.0,0,,21,2,14,2.0,1147.5,1468.0,2295.0,2936.0,641.0
2016-01-17,17,1,2016,45.0,0,,22,2,14,2.0,1147.5,1105.5,2295.0,2211.0,-84.0
2016-01-18,18,1,2016,31.0,0,,24,1,10,2.0,76.5,88.0,153.0,176.0,23.0
2016-01-18,18,1,2016,31.0,0,,24,1,12,2.0,425.0,495.0,850.0,990.0,140.0
2016-01-18,18,1,2016,39.0,0,,25,3,16,2.0,90.0,111.0,180.0,222.0,42.0
2016-01-18,18,1,2016,40.0,1,,15,3,15,2.0,472.5,436.5,945.0,873.0,-72.0
2016-01-18,18,1,2016,40.0,1,,15,3,13,1.0,140.0,167.0,140.0,167.0,27.0
2016-01-18,18,1,2016,22.0,1,,24,3,15,2.0,70.0,85.5,140.0,171.0,31.0
2016-01-18,18,1,2016,40.0,1,,15,3,13,2.0,115.0,147.0,230.0,294.0,64.0
2016-01-18,18,1,2016,40.0,1,,15,2,14,2.0,1160.0,1511.5,2320.0,3023.0,703.0
2016-01-18,18,1,2016,24.0,1,,21,3,15,2.0,455.0,750.0,910.0,1500.0,590.0
2016-01-19,19,1,2016,39.0,0,,25,3,16,2.0,10.5,12.5,21.0,25.0,4.0
2016-01-19,19,1,2016,39.0,0,,25,3,16,3.0,290.0,396.333333,870.0,1189.0,319.0
2016-01-19,19,1,2016,39.0,0,,25,3,16,3.0,33.33,44.333333,100.0,133.0,33.0
2016-01-20,20,1,2016,61.0,1,,23,2,9,2.0,1192.0,1207.0,2384.0,2414.0,30.0
2016-01-20,20,1,2016,32.0,1,,25,2,14,3.0,765.0,900.333333,2295.0,2701.0,406.0
2016-01-20,20,1,2016,61.0,1,,23,3,15,3.0,35.0,40.0,105.0,120.0,15.0
2016-01-20,20,1,2016,50.0,1,,22,2,14,3.0,773.33,827.333333,2320.0,2482.0,162.0
2016-01-20,20,1,2016,40.0,0,,23,3,16,1.0,84.0,94.0,84.0,94.0,10.0
2016-01-20,20,1,2016,40.0,0,,23,3,16,2.0,247.0,311.0,494.0,622.0,128.0
2016-01-20,20,1,2016,61.0,1,,23,3,16,3.0,183.67,244.333333,551.0,733.0,182.0
2016-01-20,20,1,2016,32.0,1,,24,2,14,3.0,765.0,840.666667,2295.0,2522.0,227.0
2016-01-20,20,1,2016,19.0,0,,24,3,8,2.0,91.5,119.0,183.0,238.0,55.0
2016-01-20,20,1,2016,40.0,0,,23,3,15,3.0,81.67,94.333333,245.0,283.0,38.0
2016-01-20,20,1,2016,28.0,1,,23,1,10,3.0,33.0,42.666667,99.0,128.0,29.0
2016-01-20,20,1,2016,39.0,0,,25,3,16,1.0,875.0,1131.0,875.0,1131.0,256.0
2016-01-20,20,1,2016,39.0,0,,25,1,6,2.0,61.0,76.5,122.0,153.0,31.0
2016-01-20,20,1,2016,61.0,1,,23,3,16,3.0,23.33,30.0,70.0,90.0,20.0
2016-01-20,20,1,2016,28.0,0,,25,3,7,1.0,110.0,140.0,110.0,140.0,30.0
2016-01-20,20,1,2016,40.0,0,,23,2,11,3.0,180.0,189.0,540.0,567.0,27.0
2016-01-20,20,1,2016,39.0,0,,25,3,15,3.0,116.67,134.666667,350.0,404.0,54.0
2016-01-20,20,1,2016,39.0,0,,25,3,7,1.0,198.0,273.0,198.0,273.0,75.0
2016-01-20,20,1,2016,36.0,1,,23,2,9,2.0,1192.0,1360.0,2384.0,2720.0,336.0
2016-01-21,21,1,2016,40.0,1,,15,2,14,1.0,2295.0,2741.0,2295.0,2741.0,446.0
2016-01-21,21,1,2016,21.0,1,,23,2,9,2.0,371.0,413.0,742.0,826.0,84.0
2016-01-21,21,1,2016,36.0,0,,2,2,14,2.0,1147.5,1567.5,2295.0,3135.0,840.0
2016-01-21,21,1,2016,30.0,0,,17,1,10,1.0,234.0,309.0,234.0,309.0,75.0
2016-01-21,21,1,2016,36.0,0,,2,3,13,3.0,26.67,33.666667,80.0,101.0,21.0
2016-01-21,21,1,2016,36.0,0,,15,2,14,3.0,773.33,697.333333,2320.0,2092.0,-228.0
2016-01-21,21,1,2016,36.0,0,,15,3,16,1.0,70.0,89.0,70.0,89.0,19.0
2016-01-21,21,1,2016,36.0,0,,15,3,15,1.0,175.0,177.0,175.0,177.0,2.0
2016-01-21,21,1,2016,36.0,0,,23,2,9,3.0,247.33,268.0,742.0,804.0,62.0
2016-01-21,21,1,2016,40.0,1,,15,3,15,3.0,291.67,416.333333,875.0,1249.0,374.0
2016-01-21,21,1,2016,34.0,1,,25,3,15,2.0,262.5,317.5,525.0,635.0,110.0
2016-01-21,21,1,2016,34.0,1,,25,1,12,2.0,150.0,168.5,300.0,337.0,37.0
2016-01-21,21,1,2016,35.0,0,,25,1,10,1.0,243.0,275.0,243.0,275.0,32.0
2016-01-21,21,1,2016,30.0,0,,17,3,16,2.0,36.0,35.5,72.0,71.0,-1.0
2016-01-22,22,1,2016,30.0,0,,17,3,15,1.0,560.0,872.0,560.0,872.0,312.0
2016-01-22,22,1,2016,30.0,0,,17,3,16,3.0,20.0,27.333333,60.0,82.0,22.0
2016-01-22,22,1,2016,30.0,0,,17,3,16,2.0,348.0,540.0,696.0,1080.0,384.0
2016-01-23,23,1,2016,55.0,1,,23,3,13,1.0,110.0,145.0,110.0,145.0,35.0
2016-01-23,23,1,2016,55.0,1,,23,3,13,2.0,17.5,22.0,35.0,44.0,9.0
2016-01-23,23,1,2016,34.0,1,,25,3,16,3.0,5.0,6.333333,15.0,19.0,4.0
2016-01-24,24,1,2016,45.0,0,,22,2,14,2.0,1160.0,1121.0,2320.0,2242.0,-78.0
2016-01-24,24,1,2016,28.0,1,,25,1,6,3.0,81.67,89.666667,245.0,269.0,24.0
2016-01-24,24,1,2016,28.0,1,,25,3,16,3.0,50.0,68.333333,150.0,205.0,55.0
2016-01-24,24,1,2016,42.0,0,,23,3,16,1.0,400.0,498.0,400.0,498.0,98.0
2016-01-24,24,1,2016,28.0,1,,25,3,16,1.0,15.0,17.0,15.0,17.0,2.0
2016-01-24,24,1,2016,40.0,0,,23,1,6,3.0,73.33,91.333333,220.0,274.0,54.0
2016-01-24,24,1,2016,28.0,1,,25,3,15,2.0,280.0,354.5,560.0,709.0,149.0
2016-01-24,24,1,2016,40.0,0,,23,2,9,1.0,2384.0,2425.0,2384.0,2425.0,41.0
2016-01-24,24,1,2016,32.0,1,,25,1,6,3.0,16.33,20.333333,49.0,61.0,12.0
2016-01-25,25,1,2016,28.0,1,,25,3,16,2.0,17.5,21.0,35.0,42.0,7.0
2016-01-25,25,1,2016,39.0,1,,23,3,13,2.0,25.0,28.0,50.0,56.0,6.0
2016-01-25,25,1,2016,24.0,1,,24,1,6,1.0,196.0,275.0,196.0,275.0,79.0
2016-01-25,25,1,2016,39.0,1,,23,2,14,1.0,565.0,640.0,565.0,640.0,75.0
2016-01-25,25,1,2016,39.0,1,,23,3,15,1.0,1050.0,1271.0,1050.0,1271.0,221.0
2016-01-25,25,1,2016,39.0,1,,23,2,9,1.0,2384.0,2502.0,2384.0,2502.0,118.0
2016-01-25,25,1,2016,39.0,1,,23,3,15,2.0,175.0,229.5,350.0,459.0,109.0
2016-01-25,25,1,2016,39.0,1,,23,1,10,2.0,67.5,73.5,135.0,147.0,12.0
2016-01-25,25,1,2016,39.0,1,,23,3,13,3.0,60.0,75.333333,180.0,226.0,46.0
2016-01-25,25,1,2016,28.0,1,,25,3,16,3.0,20.0,25.666667,60.0,77.0,17.0
2016-01-26,26,1,2016,37.0,0,,16,3,15,3.0,326.67,321.333333,980.0,964.0,-16.0
2016-01-26,26,1,2016,37.0,0,,16,3,16,1.0,35.0,42.0,35.0,42.0,7.0
2016-01-26,26,1,2016,37.0,0,,16,3,16,2.0,150.0,229.0,300.0,458.0,158.0
2016-01-26,26,1,2016,37.0,0,,16,2,14,1.0,769.0,793.0,769.0,793.0,24.0
2016-01-26,26,1,2016,24.0,0,,20,3,13,3.0,42.0,43.0,126.0,129.0,3.0
2016-01-26,26,1,2016,24.0,0,,20,3,13,2.0,32.5,51.0,65.0,102.0,37.0
2016-01-26,26,1,2016,24.0,0,,20,2,11,3.0,180.0,256.666667,540.0,770.0,230.0
2016-01-26,26,1,2016,32.0,0,,22,3,15,1.0,560.0,738.0,560.0,738.0,178.0
2016-01-26,26,1,2016,53.0,1,,24,3,16,3.0,105.0,122.0,315.0,366.0,51.0
2016-01-27,27,1,2016,32.0,0,,24,2,14,2.0,1147.5,1075.5,2295.0,2151.0,-144.0
2016-01-27,27,1,2016,32.0,0,,24,3,15,1.0,385.0,498.0,385.0,498.0,113.0
2016-01-27,27,1,2016,53.0,1,,25,3,16,2.0,75.0,98.5,150.0,197.0,47.0
2016-01-27,27,1,2016,53.0,1,,25,3,15,1.0,770.0,1041.0,770.0,1041.0,271.0
2016-01-27,27,1,2016,53.0,1,,25,3,16,1.0,700.0,851.0,700.0,851.0,151.0
2016-01-28,28,1,2016,24.0,1,,25,3,7,2.0,55.0,67.0,110.0,134.0,24.0
2016-01-28,28,1,2016,36.0,1,,16,3,13,1.0,130.0,154.0,130.0,154.0,24.0
2016-01-28,28,1,2016,35.0,1,,25,1,4,2.0,63.5,77.0,127.0,154.0,27.0
2016-01-28,28,1,2016,36.0,0,,23,2,9,2.0,1192.0,1229.5,2384.0,2459.0,75.0
2016-01-28,28,1,2016,36.0,1,,16,3,13,3.0,45.0,73.333333,135.0,220.0,85.0
2016-01-28,28,1,2016,36.0,1,,16,1,12,3.0,540.0,770.666667,1620.0,2312.0,692.0
2016-01-28,28,1,2016,44.0,0,,25,1,6,1.0,343.0,410.0,343.0,410.0,67.0
2016-01-28,28,1,2016,36.0,1,,16,2,14,3.0,773.33,677.666667,2320.0,2033.0,-287.0
2016-01-28,28,1,2016,33.0,0,,24,1,10,2.0,112.5,151.0,225.0,302.0,77.0
2016-01-28,28,1,2016,33.0,0,,24,2,11,1.0,540.0,506.0,540.0,506.0,-34.0
2016-01-29,29,1,2016,46.0,0,,25,3,7,1.0,571.0,713.0,571.0,713.0,142.0
2016-01-29,29,1,2016,46.0,1,,20,1,12,3.0,396.0,497.666667,1188.0,1493.0,305.0
2016-01-29,29,1,2016,34.0,1,,25,3,15,1.0,70.0,80.0,70.0,80.0,10.0
2016-01-29,29,1,2016,46.0,1,,20,2,9,2.0,607.5,642.0,1215.0,1284.0,69.0
2016-01-29,29,1,2016,46.0,0,,25,1,1,1.0,180.0,206.0,180.0,206.0,26.0
2016-01-29,29,1,2016,41.0,1,,21,3,16,1.0,37.0,56.0,37.0,56.0,19.0
2016-01-29,29,1,2016,41.0,1,,21,3,16,1.0,660.0,1066.0,660.0,1066.0,406.0
2016-01-30,30,1,2016,38.0,0,,24,3,16,1.0,23.0,26.0,23.0,26.0,3.0
2016-01-30,30,1,2016,38.0,0,,24,3,16,3.0,26.67,33.0,80.0,99.0,19.0
2016-01-30,30,1,2016,38.0,0,,24,3,16,1.0,870.0,1090.0,870.0,1090.0,220.0
2016-01-30,30,1,2016,36.0,0,,14,2,14,1.0,2295.0,2395.0,2295.0,2395.0,100.0
2016-01-30,30,1,2016,36.0,0,,14,3,5,1.0,55.0,91.0,55.0,91.0,36.0
2016-01-30,30,1,2016,45.0,1,,22,3,8,3.0,63.67,86.0,191.0,258.0,67.0
2016-01-30,30,1,2016,36.0,0,,14,3,7,3.0,102.67,136.666667,308.0,410.0,102.0
2016-01-30,30,1,2016,34.0,0,,25,3,8,1.0,191.0,253.0,191.0,253.0,62.0
2016-01-30,30,1,2016,54.0,1,,20,2,14,1.0,2295.0,1851.0,2295.0,1851.0,-444.0
2016-01-30,30,1,2016,54.0,1,,20,1,12,1.0,1150.0,1580.0,1150.0,1580.0,430.0
2016-01-30,30,1,2016,44.0,0,,25,3,3,3.0,530.0,592.666667,1590.0,1778.0,188.0
2016-01-30,30,1,2016,45.0,1,,22,2,14,3.0,773.33,772.0,2320.0,2316.0,-4.0
2016-01-30,30,1,2016,45.0,1,,24,2,14,2.0,1147.5,1321.5,2295.0,2643.0,348.0
2016-01-30,30,1,2016,50.0,0,,22,3,16,3.0,16.0,18.666667,48.0,56.0,8.0
2016-01-30,30,1,2016,50.0,0,,22,3,16,3.0,21.33,26.0,64.0,78.0,14.0
2016-01-31,31,1,2016,38.0,1,,24,3,16,1.0,240.0,301.0,240.0,301.0,61.0
2016-01-31,31,1,2016,27.0,0,,21,2,14,1.0,2295.0,3040.0,2295.0,3040.0,745.0
2016-01-31,31,1,2016,38.0,1,,24,3,16,3.0,48.33,58.333333,145.0,175.0,30.0
2016-01-31,31,1,2016,27.0,0,,21,1,12,1.0,1512.0,2302.0,1512.0,2302.0,790.0
2016-01-31,31,1,2016,37.0,1,,24,1,6,3.0,179.67,238.333333,539.0,715.0,176.0
2016-02-01,1,2,2016,52.0,0,,20,2,11,3.0,180.0,262.0,540.0,786.0,246.0
2016-02-01,1,2,2016,33.0,0,,24,3,16,2.0,67.5,88.0,135.0,176.0,41.0
2016-02-01,1,2,2016,43.0,0,,25,3,16,2.0,35.0,47.0,70.0,94.0,24.0
2016-02-01,1,2,2016,52.0,0,,20,3,13,3.0,3.0,4.666667,9.0,14.0,5.0
2016-02-01,1,2,2016,43.0,0,,23,2,9,3.0,247.33,264.666667,742.0,794.0,52.0
2016-02-01,1,2,2016,33.0,0,,24,3,16,2.0,26.5,34.0,53.0,68.0,15.0
2016-02-01,1,2,2016,43.0,0,,25,3,16,2.0,333.5,431.0,667.0,862.0,195.0
2016-02-01,1,2,2016,22.0,1,,24,2,11,2.0,270.0,301.0,540.0,602.0,62.0
2016-02-01,1,2,2016,57.0,1,,24,2,14,3.0,180.0,179.0,540.0,537.0,-3.0
2016-02-02,2,2,2016,38.0,0,,24,3,16,1.0,48.0,59.0,48.0,59.0,11.0
2016-02-02,2,2,2016,39.0,1,,12,1,12,1.0,300.0,414.0,300.0,414.0,114.0
2016-02-02,2,2,2016,38.0,0,,24,3,16,1.0,110.0,137.0,110.0,137.0,27.0
2016-02-02,2,2,2016,38.0,0,,24,3,16,1.0,580.0,735.0,580.0,735.0,155.0
2016-02-03,3,2,2016,37.0,0,,10,3,13,2.0,5.0,6.0,10.0,12.0,2.0
2016-02-03,3,2,2016,37.0,0,,10,3,13,1.0,162.0,164.0,162.0,164.0,2.0
2016-02-03,3,2,2016,40.0,0,,23,3,15,3.0,256.67,341.0,770.0,1023.0,253.0
2016-02-03,3,2,2016,40.0,0,,23,2,14,1.0,2295.0,2296.0,2295.0,2296.0,1.0
2016-02-03,3,2,2016,30.0,1,,25,3,15,2.0,175.0,236.5,350.0,473.0,123.0
2016-02-03,3,2,2016,37.0,0,,10,3,15,2.0,490.0,688.0,980.0,1376.0,396.0
2016-02-04,4,2,2016,33.0,0,,24,3,16,1.0,50.0,64.0,50.0,64.0,14.0
2016-02-04,4,2,2016,46.0,1,,24,3,2,2.0,60.0,68.0,120.0,136.0,16.0
2016-02-04,4,2,2016,33.0,0,,24,3,16,1.0,29.0,37.0,29.0,37.0,8.0
2016-02-05,5,2,2016,35.0,0,,25,3,16,3.0,33.33,43.0,100.0,129.0,29.0
2016-02-05,5,2,2016,28.0,1,,25,3,16,3.0,251.33,302.0,754.0,906.0,152.0
2016-02-05,5,2,2016,28.0,0,,8,2,11,2.0,850.5,721.0,1701.0,1442.0,-259.0
2016-02-05,5,2,2016,28.0,1,,25,3,16,3.0,15.0,19.0,45.0,57.0,12.0
2016-02-05,5,2,2016,43.0,1,,12,1,6,1.0,245.0,403.0,245.0,403.0,158.0
2016-02-05,5,2,2016,32.0,0,,24,1,12,1.0,1404.0,1808.0,1404.0,1808.0,404.0
2016-02-06,6,2,2016,34.0,1,,25,3,16,3.0,36.0,44.333333,108.0,133.0,25.0
2016-02-06,6,2,2016,38.0,1,,23,3,13,3.0,36.67,45.666667,110.0,137.0,27.0
2016-02-06,6,2,2016,33.0,1,,25,3,8,1.0,207.0,272.0,207.0,272.0,65.0
2016-02-06,6,2,2016,41.0,0,,21,2,9,3.0,794.67,1072.333333,2384.0,3217.0,833.0
2016-02-06,6,2,2016,27.0,1,,25,1,12,3.0,198.0,250.0,594.0,750.0,156.0
2016-02-06,6,2,2016,27.0,1,,25,1,12,2.0,425.0,552.0,850.0,1104.0,254.0
2016-02-06,6,2,2016,46.0,0,,21,3,16,3.0,121.67,195.666667,365.0,587.0,222.0
2016-02-06,6,2,2016,34.0,1,,25,3,16,3.0,175.0,220.333333,525.0,661.0,136.0
2016-02-07,7,2,2016,32.0,1,,22,1,10,2.0,85.5,98.0,171.0,196.0,25.0
